Teff,logg,logZ,CtoO,logKzz,F115W,F150W,F277W,F444W
1400,5.0,-0.25,0.1,10,-33.20608544766251,-33.31379299160691,-32.30714708592072,-33.7947507915605
1400,5.0,-0.25,0.55,-1,-33.21596324681924,-33.54306970485597,-32.82341591813903,-33.86407897689193
1400,5.0,-0.25,0.55,2,-33.21647073609853,-33.548525873616704,-32.79415524808622,-33.82936347166897
1400,5.0,-0.25,0.55,10,-33.2372207587699,-33.49286897497056,-32.61344182918488,-33.74962060317378
1400,5.0,-0.25,0.85,-1,-33.15889172852011,-33.61748635845188,-32.96112309395079,-33.83763896230645
1400,5.0,-0.25,0.85,2,-33.159414248964524,-33.620775539608154,-32.95737176016663,-33.81970663205043
1400,5.0,-0.25,0.85,10,-33.092468118747284,-33.64053124963744,-32.96530477892994,-33.748763589935244
1400,5.0,+0.0,0.1,-1,-33.26320451905769,-33.30429088879829,-32.495618909754015,-33.83494088723936
1400,5.0,+0.0,0.1,2,-33.28037767599118,-33.31987537292367,-32.38607858912344,-33.795176639497996
1400,5.0,+0.0,0.1,10,-33.32414459217478,-33.26468601279518,-32.1359896818913,-33.7015217626774
1400,5.0,+0.0,0.55,-1,-33.34636893706979,-33.54480082898724,-32.80400864998084,-33.79231579133145
1400,5.0,+0.0,0.55,2,-33.34479158113076,-33.55144205216948,-32.76007848340488,-33.759907250437884
1400,5.0,+0.0,0.55,10,-33.152964204249365,-33.44090846017078,-32.585834336809064,-33.70761478049468
1400,5.0,+0.0,0.85,-1,-33.05798833922837,-33.6031075159575,-33.07781716024516,-33.799143415768064
1400,5.0,+0.0,0.85,2,-33.05985641331707,-33.60740004885204,-33.069242591273024,-33.77998722292952
1400,5.0,+0.0,0.85,10,-33.07479748916865,-33.59803355860273,-32.945299534898375,-33.680487217277104
1400,5.0,+0.25,0.1,-1,-33.36360551116659,-33.253776984258636,-32.41424359214315,-33.738872348571014
1400,5.0,+0.25,0.1,2,-33.35180297758148,-33.24975112774615,-32.24234321631548,-33.69069071490432
1400,5.0,+0.25,0.1,10,-33.313208181618165,-33.21136537146437,-32.109609764478925,-33.649199232585886
1400,5.0,+0.25,0.55,-1,-33.27389655498604,-33.48546611268301,-32.826806552109616,-33.74599492463739
1400,5.0,+0.25,0.55,2,-33.26526312411827,-33.490446845024934,-32.7697037913882,-33.70873530766387
1400,5.0,+0.25,0.55,10,-33.11633731403872,-33.38786863754096,-32.52237841139568,-33.63463555651777
1400,5.0,+0.25,0.85,-1,-33.10847536799639,-33.65009028989991,-33.13575285189473,-33.72509195158716
1400,5.0,+0.25,0.85,2,-33.10822942757751,-33.65347775085806,-33.12640048025539,-33.673369839367304
1400,5.0,+0.25,0.85,10,-32.91940866758607,-33.531883849094505,-32.98726044404043,-33.63261708881236
1400,5.0,+0.5,0.1,-1,-33.36956378039631,-33.19234599316954,-32.38108537648553,-33.66406903569469
1400,5.0,+0.5,0.1,2,-33.347071073794055,-33.202976612356174,-32.21733298907264,-33.624884073831986
1400,5.0,+0.5,0.1,10,-33.32976406370066,-33.16086759560548,-32.13159978997318,-33.59993693280381
1400,5.0,+0.5,0.55,-1,-33.24370988347655,-33.443047539265685,-32.824833791131844,-33.69760164727707
1400,5.0,+0.5,0.55,2,-33.24774691898249,-33.44780252535649,-32.74198668533919,-33.64488542776133
1400,5.0,+0.5,0.55,10,-33.32690484620899,-33.33975212775573,-32.26768133288634,-33.48308262705009
1400,5.0,+0.5,0.85,-1,-33.14594578176947,-33.66900163490086,-33.194276292624835,-33.65504985758801
1400,5.0,+0.5,0.85,2,-33.148348783323435,-33.677758145060636,-33.193791198193495,-33.59307807048977
1400,5.0,+0.5,0.85,10,-32.89970410544818,-33.4910942043952,-32.94537568546652,-33.537479134399156
1400,5.0,+0.75,0.1,-1,-33.32789146214009,-33.09866406652289,-32.33006882404863,-33.5768742338623
1400,5.0,+0.75,0.1,2,-33.3267285103061,-33.11766190159133,-32.176978105022826,-33.54412660270176
1400,5.0,+0.75,0.1,10,-33.30203182728117,-33.07001762290702,-32.117572723905184,-33.52526367302762
1400,5.0,+0.75,0.55,-1,-33.42897923697995,-33.437167934186284,-32.724915072334475,-33.58649962667877
1400,5.0,+0.75,0.55,2,-33.42960701458198,-33.44586271255892,-32.65580775574926,-33.53247405340261
1400,5.0,+0.75,0.55,10,-33.31242110236447,-33.29231812007093,-32.25153522659975,-33.40590967106025
1400,5.0,+0.75,0.85,-1,-33.093590375243764,-33.67490801966496,-33.35476121626392,-33.5881168009095
1400,5.0,+0.75,0.85,2,-33.07344747393196,-33.66119269219272,-33.31649000222894,-33.52550260444441
1400,5.0,+0.75,0.85,10,-33.05508259661537,-33.519810744142895,-32.814146775733,-33.376168868981566
1400,5.0,+1.0,0.1,-1,-33.33394571412117,-33.04436776636308,-32.31307981920702,-33.51136655836613
1400,5.0,+1.0,0.1,2,-33.305802621662714,-33.0475776844531,-32.202494354946616,-33.4880262266584
1400,5.0,+1.0,0.1,10,-33.29046555617587,-32.99548065250462,-32.13302491057239,-33.466542858170776
1400,5.0,+1.0,0.55,-1,-33.39173577580532,-33.360953384369466,-32.68530109798856,-33.51814366949148
1400,5.0,+1.0,0.55,2,-33.38111613685558,-33.371381105580795,-32.53785800316208,-33.41139138523934
1400,5.0,+1.0,0.55,10,-33.30423792532504,-33.23381663593308,-32.249136286357846,-33.33311334638835
1400,5.0,+1.0,0.85,-1,-33.055939171250905,-33.667774329186095,-33.465483210277064,-33.515499545219555
1400,5.0,+1.0,0.85,2,-33.04867910255862,-33.67303943282551,-33.47408735572276,-33.431781604866785
1400,5.0,+1.0,0.85,10,-32.94286446687187,-33.54988990123479,-33.059742190543766,-33.27543139578737
1400,5.25,-2.5,0.1,-1,-33.37393579931704,-33.39223048244319,-32.67571353209519,-33.67432303343851
1400,5.25,-2.5,0.1,2,-33.37346134905452,-33.391760167404186,-32.676805686674236,-33.6746838204933
1400,5.25,-2.5,0.1,10,-33.377080829188564,-33.38744400351992,-32.66083476482715,-33.67248094038685
1400,5.25,-2.5,0.55,-1,-33.38080430715242,-33.4337298758128,-32.72655303837725,-33.68112723890829
1400,5.25,-2.5,0.55,2,-33.38057467369476,-33.43372609888999,-32.727452770266524,-33.68103623805477
1400,5.25,-2.5,0.55,10,-33.38432303165579,-33.42865138045528,-32.709299146174644,-33.67444841685321
1400,5.25,-2.5,0.85,-1,-33.38133604180439,-33.44617473559515,-32.73962601722204,-33.68154115706035
1400,5.25,-2.5,0.85,2,-33.381006113491786,-33.446929396633124,-32.74048963031399,-33.68198041353329
1400,5.25,-2.5,0.85,10,-33.385051077777625,-33.44201577691574,-32.7206109329321,-33.67671081018315
1400,5.25,-2.0,0.1,-1,-33.41005368893963,-33.49066944948146,-32.754583245789334,-33.824977145329875
1400,5.25,-2.0,0.1,2,-33.4115875501347,-33.49114354576883,-32.75435010505469,-33.8241572095275
1400,5.25,-2.0,0.1,10,-33.41552392077415,-33.48505554279907,-32.73869449117084,-33.801415823246835
1400,5.25,-2.0,0.55,-1,-33.418039179484055,-33.560102675374864,-32.820067344750946,-33.83172525096739
1400,5.25,-2.0,0.55,2,-33.41896457960911,-33.56036578694179,-32.822291018120204,-33.83227717887217
1400,5.25,-2.0,0.55,10,-33.421504813214554,-33.55895006811936,-32.80970045637008,-33.78889816709227
1400,5.25,-2.0,0.85,-1,-33.414796331848784,-33.5854677398178,-32.85125336180412,-33.83535081003966
1400,5.25,-2.0,0.85,2,-33.414950933904485,-33.58557697658852,-32.851321982486496,-33.834722543769374
1400,5.25,-2.0,0.85,10,-33.41877137455794,-33.586189184310314,-32.842190251861425,-33.788730967311174
1400,5.25,-1.5,0.1,-1,-33.35331290991587,-33.52801355528885,-32.74848500912711,-33.96573252895674
1400,5.25,-1.5,0.1,2,-33.35337753079398,-33.527958854785155,-32.748568640329225,-33.96530266148657
1400,5.25,-1.5,0.1,10,-33.31026386762137,-33.50526922267377,-32.73528252177584,-33.88716882838064
1400,5.25,-1.5,0.55,-1,-33.37563304835244,-33.60721677354842,-32.818898719480785,-33.95934504051192
1400,5.25,-1.5,0.55,2,-33.37537819278908,-33.60736170286967,-32.819789112579116,-33.958520208631896
1400,5.25,-1.5,0.55,10,-33.371682227709066,-33.62261947895603,-32.83785780598466,-33.84179542255914
1400,5.25,-1.5,0.85,-1,-33.32259987083264,-33.64356220627144,-32.89106089314056,-33.976491835422785
1400,5.25,-1.5,0.85,2,-33.32259059157016,-33.64364484739114,-32.89201328741247,-33.97494090278012
1400,5.25,-1.5,0.85,10,-33.30806205138741,-33.66895215821134,-32.94161915708273,-33.84927169446134
1400,5.25,-1.0,0.1,-1,-33.30790656704872,-33.48493232877657,-32.61178160937384,-34.002267632731304
1400,5.25,-1.0,0.1,2,-33.30735390437377,-33.48510335533587,-32.61183846624448,-33.99994415371231
1400,5.25,-1.0,0.1,10,-33.25955520042153,-33.45737162103529,-32.606807343892456,-33.89625435874144
1400,5.25,-1.0,0.55,-1,-33.288546470905516,-33.607591646945025,-32.765489592330496,-33.99456579100074
1400,5.25,-1.0,0.55,2,-33.28851935346547,-33.60798763978603,-32.76729583800099,-33.98966652419507
1400,5.25,-1.0,0.55,10,-33.172749571413796,-33.616737036638284,-32.894433321211906,-33.86103165176225
1400,5.25,-1.0,0.85,-1,-33.29481421462797,-33.64453168469136,-32.80967836583272,-33.978946259106614
1400,5.25,-1.0,0.85,2,-33.29490365937251,-33.645210799470426,-32.812574658462,-33.97147405367302
1400,5.25,-1.0,0.85,10,-33.22201740399135,-33.675870386343696,-32.946570480672065,-33.83862302442267
1400,5.25,-0.5,0.1,-1,-33.341274572374246,-33.44989343781426,-32.46765933302627,-33.94074692301028
1400,5.25,-0.5,0.1,2,-33.33941106625985,-33.44956030059074,-32.46510376847653,-33.93136928411192
1400,5.25,-0.5,0.1,10,-33.3015628934059,-33.381299290803106,-32.346892361494156,-33.82388233266966
1400,5.25,-0.5,0.55,-1,-33.284632194323706,-33.58681532070634,-32.727547855192725,-33.91683277180638
1400,5.25,-0.5,0.55,2,-33.28493490731999,-33.58861013267295,-32.73041279228796,-33.89927762373781
1400,5.25,-0.5,0.55,10,-33.16085300107984,-33.549807388873255,-32.75593318839909,-33.820733297370495
1400,5.25,-0.5,0.85,-1,-33.16753304447892,-33.62868115342145,-32.87042737581894,-33.92589252865613
1400,5.25,-0.5,0.85,2,-33.165060672785415,-33.631119029499374,-32.881036107378875,-33.905045416454406
1400,5.25,-0.5,0.85,10,-33.16182957584027,-33.66169952651074,-32.949803166583,-33.78960096497851
1400,5.25,-0.25,0.1,-1,-33.32775479465688,-33.39268555632039,-32.44983476996909,-33.90202571592302
1400,5.25,-0.25,0.1,2,-33.329165053736496,-33.394412453398644,-32.43554337019304,-33.88414113671019
1400,5.25,-0.25,0.1,10,-33.25682525062923,-33.34646595133522,-32.2731350020908,-33.7976297492051
1400,5.25,-0.25,0.55,-1,-33.266804182138955,-33.55816447219557,-32.7599395904877,-33.879319830391445
1400,5.25,-0.25,0.55,2,-33.26897325471931,-33.563301361065015,-32.75582338732947,-33.85927328414896
1400,5.25,-0.25,0.55,10,-33.15200356468776,-33.5097007738259,-32.66811654840471,-33.7854418746157
1400,5.25,-0.25,0.85,-1,-33.20969275672698,-33.6366161973078,-32.888555333201474,-33.85991359362568
1400,5.25,-0.25,0.85,2,-33.210199808503674,-33.63932126312895,-32.88873874510494,-33.8339132794897
1400,5.25,-0.25,0.85,10,-33.028354325877984,-33.62650416056453,-33.015503468008404,-33.7915495043155
1400,5.25,+0.0,0.1,-1,-33.30690371914248,-33.3452894241906,-32.451480818094595,-33.856853704978754
1400,5.25,+0.0,0.1,2,-33.30022238150585,-33.34547623484083,-32.408238529412245,-33.8325351760606
1400,5.25,+0.0,0.1,10,-33.24528245478313,-33.3022381843093,-32.20344029110763,-33.75576672691309
1400,5.25,+0.0,0.55,-1,-33.253125869687196,-33.53977743647992,-32.79564870047479,-33.83228363472227
1400,5.25,+0.0,0.55,2,-33.25970064138622,-33.5504789646184,-32.74787991516329,-33.78759457828589
1400,5.25,+0.0,0.55,10,-33.259020310633105,-33.479916185485436,-32.52074780546982,-33.71219320507721
1400,5.25,+0.0,0.85,-1,-33.168578177815405,-33.62231824003601,-32.9647242242388,-33.808511431418154
1400,5.25,+0.0,0.85,2,-33.16987730764622,-33.627325505084976,-32.95875485193012,-33.78278415759729
1400,5.25,+0.0,0.85,10,-33.12425200161327,-33.63782427391528,-32.89788519258465,-33.706470942547426
1400,5.25,+0.25,0.1,-1,-33.294224150660625,-33.285928156353364,-32.437226382662764,-33.78925652802853
1400,5.25,+0.25,0.1,2,-33.43606797385038,-33.284949453117314,-32.17442238177477,-33.690611168439986
1400,5.25,+0.25,0.1,10,-33.402192683636784,-33.246570727013335,-32.01933345112635,-33.64401137103492
1400,5.25,+0.25,0.55,-1,-33.36726609647222,-33.52695892566475,-32.762208866126585,-33.747870614528715
1400,5.25,+0.25,0.55,2,-33.36745409396177,-33.537714470202346,-32.697626675943226,-33.70268648070934
1400,5.25,+0.25,0.55,10,-33.192468145039946,-33.42597650972984,-32.47035443566784,-33.64895733998856
1400,5.25,+0.25,0.85,-1,-33.085312505374496,-33.61763404242027,-33.07456085667532,-33.76265332384375
1400,5.25,+0.25,0.85,2,-33.08777670801421,-33.62354758122825,-33.06528097289656,-33.73249564308013
1400,5.25,+0.25,0.85,10,-33.102658947171776,-33.5968462152966,-32.88045935837432,-33.624488733769425
1400,5.25,+0.5,0.1,-1,-33.43025813726508,-33.20696215205604,-32.30517302619116,-33.66311020732397
1400,5.25,+0.5,0.1,2,-33.419582647307216,-33.22119379695937,-32.104632030843696,-33.61308731947737
1400,5.25,+0.5,0.1,10,-33.40102122313935,-33.18852013114725,-32.012256987916274,-33.58688810381486
1400,5.25,+0.5,0.55,-1,-33.287688991455724,-33.47469601130757,-32.78970537867246,-33.69618398325812
1400,5.25,+0.5,0.55,2,-33.286628999648606,-33.485102713758835,-32.709936130073835,-33.64411895553791
1400,5.25,+0.5,0.55,10,-33.15452462068754,-33.36620178799336,-32.392274809091695,-33.56189970809
1400,5.25,+0.5,0.85,-1,-33.140152546719605,-33.64924212366878,-33.10784638381729,-33.66229876994575
1400,5.25,+0.5,0.85,2,-33.144250416594964,-33.66044661222669,-33.10755272186271,-33.58920087009649
1400,5.25,+0.5,0.85,10,-32.962811682563526,-33.525762617208976,-32.8882921876708,-33.55898891244272
1400,5.25,+0.75,0.1,-1,-33.42739136402949,-33.15272827847335,-32.29721801035974,-33.59502491104537
1400,5.25,+0.75,0.1,2,-33.34920571311236,-33.11750107842437,-32.032395144904825,-33.517854066728226
1400,5.25,+0.75,0.1,10,-33.400694904409235,-33.12368951963439,-32.040143198032084,-33.531498623935626
1400,5.25,+0.75,0.55,-1,-33.53357297617595,-33.47172772966379,-32.67651926769986,-33.58072981446586
1400,5.25,+0.75,0.55,2,-33.532002515074495,-33.48297625674433,-32.585108595705584,-33.52035461681321
1400,5.25,+0.75,0.55,10,-33.37698380847721,-33.31999268709499,-32.147529757056674,-33.40694199580666
1400,5.25,+0.75,0.85,-1,-33.21184563223593,-33.703315467114074,-33.17192024480186,-33.580724958140394
1400,5.25,+0.75,0.85,2,-33.23338000521359,-33.72614986428027,-33.17027728525652,-33.49002626405007
1400,5.25,+0.75,0.85,10,-33.20655414242286,-33.58277342262741,-32.693677262249125,-33.3767580241244
1400,5.25,+1.0,0.1,-1,-33.39250551282013,-33.061148803284304,-32.24006803748486,-33.505734995209664
1400,5.25,+1.0,0.1,2,-33.35514822295255,-33.05570943445455,-32.03810627033492,-33.45445043613616
1400,5.25,+1.0,0.1,10,-33.34788145578837,-33.017804279528185,-32.012856943470695,-33.45040789651541
1400,5.25,+1.0,0.55,-1,-33.49970113219615,-33.4044239515034,-32.642398402822906,-33.51918446623917
1400,5.25,+1.0,0.55,2,-33.47484774152085,-33.38301048500298,-32.526204789913464,-33.4405957663187
1400,5.25,+1.0,0.55,10,-33.356055342944416,-33.25383072504045,-32.122579470486905,-33.32324758539034
1400,5.25,+1.0,0.85,-1,-33.09939104474572,-33.67292083044953,-33.32328003058435,-33.51456470083097
1400,5.25,+1.0,0.85,2,-33.102482454735025,-33.68550474739067,-33.33077005684785,-33.40699245242361
1400,5.25,+1.0,0.85,10,-33.135584829903806,-33.517359376634026,-32.69941017887819,-33.27837093308057
1500,3.5,-2.5,0.1,-1,-33.83701461208386,-33.59505639042746,-32.90752646735034,-33.886605788269435
1500,3.5,-2.5,0.1,2,-33.83636212064785,-33.595067727318536,-32.90831708209846,-33.886950436314784
1500,3.5,-2.5,0.1,10,-33.822673153867186,-33.586602518901266,-32.907213533061956,-33.84678077908492
1500,3.5,-2.5,0.55,-1,-33.847472849100036,-33.6836226111327,-32.92190634828532,-33.87503611396779
1500,3.5,-2.5,0.55,2,-33.846889797718205,-33.68314439327519,-32.92282361925747,-33.875134836766854
1500,3.5,-2.5,0.55,10,-33.826958383476146,-33.698163105354915,-32.96492203334504,-33.82260814424434
1500,3.5,-2.5,0.85,-1,-33.843696502237776,-33.72438244586132,-32.965741843901725,-33.87845199437744
1500,3.5,-2.5,0.85,2,-33.84515141922315,-33.72604151250523,-32.967118597835075,-33.87929514251857
1500,3.5,-2.5,0.85,10,-33.82151275101485,-33.749468100493054,-33.01206555018529,-33.82166096601552
1500,3.5,-2.0,0.1,-1,-33.85899314066934,-33.63716041034236,-32.94654569422253,-33.995434145914174
1500,3.5,-2.0,0.1,2,-33.85913567301558,-33.637114763592145,-32.94580678122571,-33.99477455748325
1500,3.5,-2.0,0.1,10,-33.830738611501786,-33.61468987975516,-32.93951261514976,-33.938451734377196
1500,3.5,-2.0,0.55,-1,-33.876973773124035,-33.79066863392114,-33.00930571341607,-33.96541103940365
1500,3.5,-2.0,0.55,2,-33.87699850523067,-33.790663839603276,-33.00951007821838,-33.96479049126714
1500,3.5,-2.0,0.55,10,-33.82831314836318,-33.796007162165914,-33.082860434866255,-33.90710142543903
1500,3.5,-2.0,0.85,-1,-33.86543512520043,-33.83892553729809,-33.031913225102,-33.94687321699466
1500,3.5,-2.0,0.85,2,-33.86545853903554,-33.838958482932824,-33.032251181680635,-33.94591308962664
1500,3.5,-2.0,0.85,10,-33.81413031164196,-33.871800303400775,-33.139954303435545,-33.88706941322512
1500,3.5,-1.5,0.1,-1,-33.7639749981913,-33.64930077056386,-32.990364311291216,-34.05040553694237
1500,3.5,-1.5,0.1,2,-33.7844503250746,-33.65010337153545,-32.98008846704272,-34.045388232876725
1500,3.5,-1.5,0.1,10,-33.72597496766958,-33.61145736148774,-32.92245920639645,-33.99465322007352
1500,3.5,-1.5,0.55,-1,-33.7709996626597,-33.83038841399177,-33.13657667217302,-33.99582015889053
1500,3.5,-1.5,0.55,2,-33.770115315171644,-33.83156628587876,-33.13749678055641,-33.99409492529188
1500,3.5,-1.5,0.55,10,-33.67279715017064,-33.805542882415,-33.15957695369159,-33.94383948591312
1500,3.5,-1.5,0.85,-1,-33.73395292433386,-33.93903979428228,-33.227835437897994,-33.98091928387957
1500,3.5,-1.5,0.85,2,-33.73428199121215,-33.93986793086535,-33.226475564911105,-33.97726149636686
1500,3.5,-1.5,0.85,10,-33.695259587078695,-33.96586891197136,-33.26652030978059,-33.920535076528225
1500,3.5,-1.0,0.1,-1,-33.627702302183025,-33.58189038261778,-33.00890352006046,-34.038983276602316
1500,3.5,-1.0,0.1,2,-33.62723011908272,-33.582882955211055,-32.99528327143493,-34.03534702505803
1500,3.5,-1.0,0.1,10,-33.58507309454709,-33.54772041743355,-32.88303954964749,-33.994937309671954
1500,3.5,-1.0,0.55,-1,-33.607424101665224,-33.80804983390009,-33.27953955197153,-34.01093287352596
1500,3.5,-1.0,0.55,2,-33.607480457779054,-33.808812942188624,-33.27423848629741,-34.00842321891392
1500,3.5,-1.0,0.55,10,-33.50606496812094,-33.74269310457541,-33.15925560121164,-33.95426491606125
1500,3.5,-1.0,0.85,-1,-33.56011982186838,-33.97575876497944,-33.40701511220418,-33.96854991824166
1500,3.5,-1.0,0.85,2,-33.560327951485014,-33.976814140486894,-33.40448464450371,-33.964968303566046
1500,3.5,-1.0,0.85,10,-33.45220339071287,-33.956813977699824,-33.42313303391619,-33.93395055764083
1500,3.5,-0.5,0.1,-1,-33.53360183717951,-33.46103833279958,-32.97266338888258,-33.98069960877069
1500,3.5,-0.5,0.1,2,-33.525791829148226,-33.4593762663451,-32.93404999324441,-33.969026804959846
1500,3.5,-0.5,0.1,10,-33.520088491030485,-33.44388788200364,-32.853706416691104,-33.949749953616625
1500,3.5,-0.5,0.55,-1,-33.47334177645787,-33.705297660606085,-33.25936133192935,-33.96378187296409
1500,3.5,-0.5,0.55,2,-33.47477335225307,-33.708572913245845,-33.2472853123194,-33.955209906846655
1500,3.5,-0.5,0.55,10,-33.40009588904649,-33.63740974626387,-33.079239267567665,-33.88362069582803
1500,3.5,-0.5,0.85,-1,-33.33916415363181,-33.918961238859055,-33.60685565210914,-33.94950384152664
1500,3.5,-0.5,0.85,2,-33.33938398037371,-33.9196897955653,-33.60665449592298,-33.945290734031474
1500,3.5,-0.5,0.85,10,-33.29541430610336,-33.84891491375909,-33.425270355392655,-33.87124406566506
1500,3.5,-0.25,0.1,-1,-33.512815181468646,-33.40223958895258,-32.967127720153414,-33.947500122167526
1500,3.5,-0.25,0.1,2,-33.50721324937881,-33.399699749078856,-32.9484373363736,-33.9399393533619
1500,3.5,-0.25,0.1,10,-33.497145630311856,-33.37877230418773,-32.862070918017636,-33.91510504767214
1500,3.5,-0.25,0.55,-1,-33.41065138623143,-33.65523243104296,-33.29107353961306,-33.926688589853214
1500,3.5,-0.25,0.55,2,-33.410304775032536,-33.65641502787096,-33.28054904791844,-33.91682359636154
1500,3.5,-0.25,0.55,10,-33.3744646493021,-33.58218729851447,-33.054957534429434,-33.83431496648492
1500,3.5,-0.25,0.85,-1,-33.29760889068697,-33.870519394011886,-33.68695967177033,-33.905339128994626
1500,3.5,-0.25,0.85,2,-33.29783364084791,-33.871265523023155,-33.68779153892012,-33.90077498800514
1500,3.5,-0.25,0.85,10,-33.180950504529996,-33.80508485969785,-33.504220025247214,-33.83168991021546
1500,3.5,+0.0,0.1,-1,-33.49764077030553,-33.34074089185406,-32.953968914236604,-33.903085541576864
1500,3.5,+0.0,0.1,2,-33.492848559983976,-33.339808580132214,-32.934666166120586,-33.894632118415956
1500,3.5,+0.0,0.1,10,-33.48665839511803,-33.317226385662416,-32.88319732753008,-33.88081293465734
1500,3.5,+0.0,0.55,-1,-33.38409995122782,-33.58393209044329,-33.2398288528352,-33.867700656589165
1500,3.5,+0.0,0.55,2,-33.37999083687046,-33.582966666352654,-33.23363791394644,-33.857871099258915
1500,3.5,+0.0,0.55,10,-33.362536590672725,-33.526429714756134,-33.0482735057005,-33.78378878039348
1500,3.5,+0.0,0.85,-1,-33.266788577976236,-33.846741584773696,-33.74540374781129,-33.858711716432424
1500,3.5,+0.0,0.85,2,-33.267074569671045,-33.8475704755096,-33.74696078967994,-33.854064432733715
1500,3.5,+0.0,0.85,10,-33.09269121779416,-33.75749729938444,-33.56506006189761,-33.77764869366327
1500,3.5,+0.25,0.1,-1,-33.478812505056446,-33.269844582633596,-32.94974330952225,-33.85644808134921
1500,3.5,+0.25,0.1,2,-33.47432032557884,-33.26939714126101,-32.93533669630645,-33.848397329696596
1500,3.5,+0.25,0.1,10,-33.48122799784214,-33.25290121440353,-32.9035520582797,-33.84517308791359
1500,3.5,+0.25,0.55,-1,-33.404838345341396,-33.52010175358626,-33.21320358777407,-33.80066376085996
1500,3.5,+0.25,0.55,2,-33.4034029408441,-33.52120842293787,-33.20331526854964,-33.78585720520939
1500,3.5,+0.25,0.55,10,-33.3696039780735,-33.47736622035168,-33.04861874913285,-33.724315479752235
1500,3.5,+0.25,0.85,-1,-33.189152254906574,-33.8234410631676,-33.8532150024274,-33.85508834959785
1500,3.5,+0.25,0.85,2,-33.18945136775541,-33.824523188351044,-33.8561358792784,-33.85217227932039
1500,3.5,+0.25,0.85,10,-33.0327127015664,-33.7484748264578,-33.71487319400303,-33.7231878981214
1500,3.5,+0.5,0.1,-1,-33.46757379357987,-33.206224210538046,-32.96381530066573,-33.816226380594394
1500,3.5,+0.5,0.1,2,-33.46387569104224,-33.20271097806008,-32.9445415559558,-33.80589710041011
1500,3.5,+0.5,0.1,10,-33.47089495800028,-33.19070019786603,-32.92347180472739,-33.80718630545333
1500,3.5,+0.5,0.55,-1,-33.39284576317271,-33.460274429509184,-33.2091715774296,-33.736507288240716
1500,3.5,+0.5,0.55,2,-33.383617139462835,-33.45717076258224,-33.20624194582851,-33.72169958856483
1500,3.5,+0.5,0.55,10,-33.38581927373379,-33.42568686325987,-33.05099476751095,-33.67635975994845
1500,3.5,+0.5,0.85,-1,-33.16363681170691,-33.79277765453403,-33.90892960401902,-33.84615144649962
1500,3.5,+0.5,0.85,2,-33.16364607186855,-33.792968934563376,-33.910116078711326,-33.846310055745946
1500,3.5,+0.5,0.85,10,-33.1559062238423,-33.81020137315947,-33.81670864178758,-33.60205566899503
1500,3.5,+0.75,0.1,-1,-33.45048777176374,-33.14005772673588,-32.967256211596236,-33.771519101788286
1500,3.5,+0.75,0.1,2,-33.45203194207722,-33.14424308135226,-32.96286690234156,-33.76673325084805
1500,3.5,+0.75,0.1,10,-33.46174471398429,-33.150737918614624,-32.96652463598947,-33.77239228734599
1500,3.5,+0.75,0.55,-1,-33.400899415692656,-33.41852712373851,-33.19417228059227,-33.6783609090917
1500,3.5,+0.75,0.55,2,-33.39438598608558,-33.41680957332541,-33.178156700728806,-33.65379006683042
1500,3.5,+0.75,0.55,10,-33.398776664753676,-33.37854220320062,-33.060955492115895,-33.62956421425126
1500,3.5,+0.75,0.85,-1,-33.10819226463333,-33.78103565695222,-33.955442480018824,-33.80433756850297
1500,3.5,+0.75,0.85,2,-33.108214902496385,-33.781325876577675,-33.95818344479906,-33.80463729135926
1500,3.5,+0.75,0.85,10,-33.08969251930681,-33.7992664999475,-33.95362304643959,-33.584144280259224
1500,3.5,+1.0,0.1,-1,-33.43277032708131,-33.07901672700878,-32.971614655021526,-33.73063300232049
1500,3.5,+1.0,0.1,2,-33.43194222581966,-33.079536640838285,-32.96534719211482,-33.72487401372296
1500,3.5,+1.0,0.1,10,-33.43831517801631,-33.08408258443991,-32.97087671882401,-33.73203087292945
1500,3.5,+1.0,0.55,-1,-33.437644735383664,-33.359618043752064,-33.13213843465295,-33.606724844071515
1500,3.5,+1.0,0.55,2,-33.42339425924693,-33.357679822844645,-33.115468957421974,-33.57837672298586
1500,3.5,+1.0,0.55,10,-33.41640378563193,-33.310538097221865,-33.04038438017952,-33.57986295591081
1500,3.5,+1.0,0.85,-1,-33.0989154335578,-33.77000133111412,-33.98071550048328,-33.74441494763351
1500,3.5,+1.0,0.85,2,-33.09644984292637,-33.76740586890088,-33.97904379395361,-33.742586560048416
1500,3.5,+1.0,0.85,10,-32.907672105367325,-33.66317176942533,-33.777516711078746,-33.483335827461566
1500,4.0,-2.5,0.1,-1,-33.80471367320836,-33.634514390505345,-32.91923284565142,-33.87287240573785
1500,4.0,-2.5,0.1,2,-33.804664957900094,-33.634491966315736,-32.91961710455561,-33.8728458035913
1500,4.0,-2.5,0.1,10,-33.804132908234564,-33.63027263541567,-32.90530332252216,-33.84382214865531
1500,4.0,-2.5,0.55,-1,-33.809442404149486,-33.70331231071853,-32.946578457860426,-33.86933294896602
1500,4.0,-2.5,0.55,2,-33.80944774167081,-33.7032829983316,-32.94672160401518,-33.86936661720766
1500,4.0,-2.5,0.55,10,-33.80211235514913,-33.70454954682526,-32.950437859583005,-33.83148062515152
1500,4.0,-2.5,0.85,-1,-33.80603265512033,-33.73403920510971,-32.9820383008535,-33.87395347440541
